Date,County,Town,Village,VillageID,HouseHold,InspectType,PosHH,PosHHAeg,ConIn,ConOut,ConAll,PosConIn,PosConOut,PosConAll,FAegIn,FAegOut,LarvaAeg,BI,AIAeg,AIAlb,LI,CI
6/13/2011,???,???,???,6401200-027,52,??,5,5,20,36,56,0,6,6,0,0,35,11.538,0,0,67.307,10.714
6/13/2011,???,???,???,6401200-017,70,??,1,1,12,31,43,0,1,1,0,0,5,1.428,0,0,7.142,2.325
6/13/2011,???,???,???,6401200-055,50,??,1,1,33,26,59,0,1,1,0,0,4,2,0,0,8,1.694
6/15/2011,???,???,???,6401200-021,83,??,3,3,26,34,60,0,4,4,0,1,27,4.819,0.012,0,32.53,6.666
6/16/2011,???,???,???,6401200-045,50,??,2,1,21,18,39,1,1,2,60,0,15,4,1.2,0,34,5.128
6/16/2011,???,???,???,6401200-006,50,??,4,3,14,19,33,0,4,4,0,0,27,8,0,0,64,12.121
6/16/2011,???,???,???,6401200-075,50,??,2,2,13,28,41,0,2,2,0,0,6,4,0,0,20,4.878
6/16/2011,???,???,???,6401200-025,50,??,1,1,14,17,31,0,1,1,0,0,9,2,0,0,18,3.225
6/16/2011,???,???,???,6401200-020,50,??,1,1,16,25,41,0,1,1,0,0,3,2,0,0,6,2.439
6/16/2011,???,???,???,6401200-049,50,??,3,3,21,26,47,2,1,3,0,0,15,6,0,0,30,6.382
6/16/2011,???,???,???,6401200-073,50,??,3,3,23,20,43,0,5,5,0,0,45,10,0,0,90,11.627
6/16/2011,???,???,???,6401200-016,53,??,2,2,22,29,51,0,3,3,0,0,14,5.66,0,0,26.415,5.882
6/17/2011,???,???,???,6401200-028,56,??,4,4,24,32,56,1,4,5,9,0,125,8.928,0.16,0,223.214,8.928
6/17/2011,???,???,???,6401200-071,50,??,4,4,10,41,51,0,4,4,0,0,17,8,0,0,34,7.843
6/17/2011,???,???,???,6401200-032,50,??,3,3,32,8,40,0,3,3,0,1,13,6,0.02,0,26,7.5
6/17/2011,???,???,???,6401200-077,50,??,2,2,19,17,36,0,2,2,0,0,17,4,0,0,34,5.555
6/17/2011,???,???,???,6401200-029,50,??,3,3,29,14,43,1,2,3,1,0,36,6,0.02,0,72,6.976
6/20/2011,???,???,???,6401200-069,50,??,7,0,21,44,65,0,9,9,0,0,0,18,0,0.12,108,13.846
6/20/2011,???,???,???,6401200-070,50,??,1,0,19,23,42,0,1,1,0,0,0,2,0,0,10,2.38
6/20/2011,???,???,???,6401200-043,50,??,1,1,21,10,31,0,1,1,0,0,10,2,0,0,20,3.225
6/20/2011,???,???,???,6401200-046,50,??,2,2,15,30,45,0,2,2,0,0,22,4,0,0,44,4.444
6/20/2011,???,???,???,6401200-054,52,??,1,1,22,25,47,0,1,1,0,0,3,1.923,0,0,5.769,2.127
6/20/2011,???,???,???,6401200-004,50,??,1,1,6,18,24,0,1,1,0,0,10,2,0,0.02,20,4.166
6/20/2011,???,???,???,6401200-042,50,??,3,3,18,15,33,0,3,3,0,0,16,6,0,0,32,9.09
6/27/2011,???,???,???,6401200-059,75,??,4,0,23,53,76,1,4,5,0,0,0,6.666,0,0,46.666,6.578
6/27/2011,???,???,???,6401200-016,50,??,4,4,17,36,53,0,4,4,0,0,35,8,0,0,70,7.547
6/29/2011,???,???,None,None,50,??,9,1,0,33,33,0,11,11,0,0,10,22,0,0.12,164,33.333
6/29/2011,???,???,None,None,54,??,4,0,16,37,53,0,5,5,0,0,0,9.259,0,0.037,55.555,9.433
6/29/2011,???,???,???,6401200-051,50,??,5,5,19,31,50,2,4,6,0,0,68,12,0,0,136,12
6/29/2011,???,???,???,6401200-015,50,??,3,3,17,19,36,0,3,3,0,0,44,6,0,0,88,8.333
6/29/2011,???,???,???,6401200-008,50,??,8,8,5,61,66,0,11,11,0,0,93,22,0,0,186,16.666
6/29/2011,???,???,???,6401200-047,50,??,4,2,8,52,60,0,10,10,0,0,47,20,0,0.18,210,16.666
6/29/2011,???,???,???,6401200-044,52,??,2,2,23,22,45,0,2,2,0,0,27,3.846,0,0,51.923,4.444
6/29/2011,???,???,???,6401200-005,50,??,4,4,19,17,36,0,4,4,0,0,55,8,0,0,110,11.111
6/29/2011,???,???,???,6401200-021,50,??,3,3,10,23,33,0,4,4,0,0,30,8,0,0,60,12.121
6/29/2011,???,???,???,6401200-018,50,??,5,2,11,33,44,0,7,7,0,0,6,14,0,0.04,174,15.909
6/29/2011,???,???,???,6401200-012,50,??,7,2,12,45,57,0,12,12,0,1,27,24,0.02,0.16,192,21.052
6/29/2011,???,???,???,6401200-013,50,??,8,7,7,46,53,0,9,9,0,0,70,18,0,0.02,156,16.981
6/30/2011,???,???,???,6401200-011,50,??,6,6,16,25,41,0,9,9,0,0,48,18,0,0,96,21.951
6/30/2011,???,???,???,6401200-056,50,??,1,1,18,23,41,0,1,1,0,1,13,2,0.02,0,26,2.439
6/30/2011,???,???,???,6401200-039,50,??,2,1,10,23,33,0,2,2,0,0,2,4,0,0,24,6.06
6/30/2011,???,???,???,6401200-003,52,??,5,5,15,29,44,0,8,8,0,1,86,15.384,0.019,0,182.692,18.181
6/30/2011,???,???,???,6401200-002,50,??,4,4,12,13,25,0,4,4,0,0,22,8,0,0,44,16
6/30/2011,???,???,???,6401200-001,50,??,3,3,15,17,32,0,3,3,0,0,25,6,0,0,50,9.375
6/30/2011,???,???,???,6401200-010,55,??,3,3,20,35,55,0,5,5,0,0,34,9.09,0,0,61.818,9.09
7/1/2011,???,???,???,6401200-043,50,??,3,3,0,38,38,0,4,4,0,0,33,8,0,0,66,10.526
7/1/2011,???,???,???,6401200-076,50,??,3,3,22,109,131,0,4,4,0,0,19,8,0,0,38,3.053
7/1/2011,???,???,???,6401200-037,50,??,6,4,18,41,59,0,9,9,0,0,44,18,0,0.04,138,15.254
7/1/2011,???,???,???,6401200-034,50,??,1,1,15,13,28,0,2,2,0,0,3,4,0,0,6,7.142
7/1/2011,???,???,???,6401200-038,50,??,4,2,15,29,44,0,6,6,0,0,13,12,0,0.12,58,13.636
7/1/2011,???,???,???,6401200-075,50,??,6,6,17,28,45,0,8,8,0,2,36,16,0.04,0,72,17.777
7/1/2011,???,???,???,6401200-025,50,??,1,1,19,24,43,0,1,1,0,0,13,2,0,0,26,2.325
7/1/2011,???,???,???,6401200-066,52,??,8,3,7,30,37,0,10,10,0,1,22,19.23,0.019,0,113.461,27.027
7/1/2011,???,???,???,6401200-068,55,??,4,4,25,35,60,1,4,5,0,0,47,9.09,0,0,85.454,8.333
7/1/2011,???,???,???,6401200-049,53,??,5,2,14,51,65,0,8,8,0,0,39,15.094,0,0,103.773,12.307
7/1/2011,???,???,???,6401200-029,103,??,9,9,34,39,73,2,7,9,1,0,67,8.737,0.009,0,65.048,12.328
7/5/2011,???,???,???,6401200-027,50,??,5,5,17,29,46,0,8,8,0,0,40,16,0,0,140,17.391
7/6/2011,???,???,???,6401200-017,50,??,4,4,13,19,32,0,4,4,0,0,36,8,0,0,72,12.5
7/6/2011,???,???,???,6401200-026,50,??,6,4,13,17,30,0,6,6,0,0,53,12,0,0.04,286,20
7/6/2011,???,???,???,6401200-064,50,??,4,4,25,26,51,1,3,4,0,7,34,8,0.14,0,68,7.843
7/6/2011,???,???,???,6401200-054,50,??,4,4,23,20,43,0,4,4,0,0,16,8,0,0,32,9.302
7/8/2011,???,???,???,6401200-069,50,??,6,0,12,26,38,1,6,7,0,0,0,14,0,0.04,38,18.421
7/8/2011,???,???,???,6401200-053,54,??,3,3,9,26,35,0,4,4,0,0,35,7.407,0,0,64.814,11.428
7/8/2011,???,???,???,6401200-030,50,??,2,2,14,21,35,0,2,2,0,0,15,4,0,0,30,5.714
7/8/2011,???,???,???,6401200-022,50,??,2,2,12,19,31,0,2,2,0,0,16,4,0,0,58,6.451
7/8/2011,???,???,???,6401200-065,50,??,3,3,9,27,36,0,4,4,0,1,16,8,0.02,0,32,11.111
7/8/2011,???,???,???,6401200-014,50,??,3,1,16,25,41,1,3,4,0,0,3,8,0,0.04,20,9.756
7/8/2011,???,???,???,6401200-075,50,??,3,3,28,28,56,0,3,3,0,1,21,6,0.02,0,42,5.357
7/8/2011,???,???,???,6401200-025,50,??,1,1,18,32,50,0,2,2,0,2,8,4,0.04,0,16,4
7/8/2011,???,???,???,6401200-036,50,??,7,6,14,38,52,0,12,12,0,7,84,24,0.14,0.04,244,23.076
7/8/2011,???,???,???,6401200-031,50,??,3,2,11,19,30,0,5,5,0,2,13,10,0.04,0,42,16.666
7/8/2011,???,???,???,6401200-061,50,??,2,1,19,30,49,0,3,3,0,0,9,6,0,0,114,6.122
7/8/2011,???,???,???,6401200-062,50,??,3,0,14,23,37,0,3,3,0,0,0,6,0,0.04,50,8.108
7/8/2011,???,???,???,6401200-050,51,??,3,3,10,23,33,0,3,3,0,2,14,5.882,0.039,0,27.45,9.09
7/8/2011,???,???,???,6401200-035,50,??,1,1,24,16,40,0,2,2,0,0,8,4,0,0,50,5
7/8/2011,???,???,???,6401200-016,50,??,3,3,17,25,42,0,4,4,0,0,22,8,0,0,44,9.523
7/11/2011,???,???,???,6401200-033,50,??,3,3,14,22,36,0,3,3,0,0,11,6,0,0,22,8.333
7/12/2011,???,???,???,6401200-043,50,??,5,5,6,29,35,1,6,7,3,13,46,14,0.32,0,92,20
7/12/2011,???,???,???,6401200-027,50,??,4,4,17,39,56,0,4,4,0,0,18,8,0,0,36,7.142
7/12/2011,???,???,???,6401200-076,50,??,3,3,19,11,30,0,3,3,0,0,19,6,0,0,38,10
7/12/2011,???,???,???,6401200-029,60,??,3,3,30,20,50,1,4,5,0,0,20,8.333,0,0,80,10
7/13/2011,???,???,???,6401200-056,50,??,1,1,17,12,29,0,2,2,0,0,5,4,0,0,22,6.896
7/14/2011,???,???,???,6401200-072,50,??,5,5,16,36,52,0,12,12,0,1,83,24,0.02,0,166,23.076
7/14/2011,???,???,???,6401200-017,51,??,3,3,16,31,47,0,3,3,2,1,25,5.882,0.058,0,49.019,6.382
7/14/2011,???,???,???,6401200-078,50,??,1,0,13,26,39,0,2,2,0,0,0,4,0,0,44,5.128
7/14/2011,???,???,???,6401200-055,51,??,1,1,38,12,50,0,1,1,0,1,3,1.96,0.019,0,5.882,2
7/14/2011,???,???,???,6401200-025,50,??,2,2,19,49,68,0,2,2,0,0,12,4,0,0,24,2.941
7/14/2011,???,???,???,6401200-073,50,??,2,2,19,32,51,1,1,2,0,0,18,4,0,0,36,3.921
7/14/2011,???,???,???,6401200-013,50,??,4,4,12,32,44,0,4,4,0,0,32,8,0,0,64,9.09
7/14/2011,???,???,???,6401200-016,50,??,4,4,12,32,44,0,4,4,0,0,32,8,0,0,64,9.09
7/15/2011,???,???,???,6401200-024,50,??,5,2,25,37,62,0,7,7,0,0,17,14,0,0,176,11.29
7/15/2011,???,???,???,6401200-058,50,??,9,8,19,37,56,0,12,12,1,0,47,24,0.02,0,102,21.428
7/15/2011,???,???,???,6401200-009,50,??,4,1,17,23,40,0,4,4,0,0,3,8,0,0,26,10
7/18/2011,???,???,???,6401200-043,50,??,1,1,9,20,29,0,1,1,0,0,5,2,0,0,10,3.448
7/18/2011,???,???,???,6401200-027,50,??,3,3,17,52,69,0,3,3,0,0,30,6,0,0,60,4.347
7/18/2011,???,???,???,6401200-076,50,??,1,1,23,22,45,0,1,1,0,0,2,2,0,0,4,2.222
7/18/2011,???,???,???,6401200-075,50,??,6,6,19,32,51,0,7,7,0,2,40,14,0.04,0,80,13.725
7/18/2011,???,???,???,6401200-049,50,??,2,2,7,27,34,0,6,6,0,0,32,12,0,0.04,84,17.647
7/18/2011,???,???,???,6401200-029,50,??,4,4,16,34,50,0,4,4,0,0,31,8,0,0,62,8
7/19/2011,???,???,???,6401200-017,50,??,7,7,13,28,41,0,8,8,0,1,79,16,0.02,0,158,19.512
7/19/2011,???,???,???,6401200-073,50,??,3,3,23,11,34,0,4,4,0,0,47,8,0,0,94,11.764
7/20/2011,???,???,???,6401200-043,86,??,3,3,21,62,83,1,2,3,0,1,26,3.488,0.011,0,30.232,3.614
7/20/2011,???,???,???,6401200-055,53,??,4,4,22,35,57,0,5,5,0,0,26,9.433,0,0,49.056,8.771
7/20/2011,???,???,???,6401200-054,50,??,2,2,23,26,49,0,2,2,1,0,40,4,0.02,0,80,4.081
7/20/2011,???,???,???,6401200-025,50,??,3,3,22,52,74,0,3,3,0,1,37,6,0.02,0,74,4.054
7/20/2011,???,???,???,6401200-016,50,??,5,5,16,35,51,1,7,8,0,1,34,16,0.02,0,68,15.686
7/21/2011,???,???,???,6401200-045,50,??,4,4,13,47,60,0,4,4,0,0,58,8,0,0,116,6.666
7/21/2011,???,???,???,6401200-006,50,??,7,2,9,30,39,1,15,16,0,0,15,32,0,0.06,390,41.025
7/21/2011,???,???,???,6401200-046,50,??,2,2,24,54,78,0,2,2,0,0,24,4,0,0,48,2.564
7/21/2011,???,???,???,6401200-020,50,??,2,0,16,31,47,0,3,3,0,0,0,6,0,0,36,6.382
7/25/2011,???,???,???,6401200-029,50,??,2,2,13,19,32,1,2,3,0,0,26,6,0,0,52,9.375
7/26/2011,???,???,???,6401200-027,50,??,2,2,15,25,40,0,2,2,0,0,12,4,0,0,24,5
7/26/2011,???,???,???,6401200-055,50,??,1,1,26,31,57,0,1,1,0,0,12,2,0,0,24,1.754
7/26/2011,???,???,???,6401200-073,50,??,3,3,18,18,36,1,3,4,2,8,45,8,0.2,0,90,11.111
7/27/2011,???,???,???,6401200-025,50,??,3,3,13,42,55,0,4,4,0,1,36,8,0.02,0,72,7.272
7/27/2011,???,???,???,6401200-007,50,??,4,2,12,43,55,0,4,4,0,0,5,8,0,0.02,66,7.272
7/27/2011,???,???,???,6401200-016,50,??,2,2,25,31,56,0,4,4,0,1,17,8,0.02,0,34,7.142
7/28/2011,???,???,???,6401200-028,50,??,1,1,17,20,37,0,1,1,0,0,20,2,0,0,40,2.702
7/28/2011,???,???,???,6401200-057,50,??,4,4,14,24,38,0,4,4,0,3,32,8,0.06,0,64,10.526
7/28/2011,???,???,???,6401200-032,50,??,3,3,24,13,37,0,3,3,0,3,37,6,0.06,0,74,8.108
7/28/2011,???,???,???,6401200-054,50,??,2,2,20,23,43,0,2,2,0,0,30,4,0,0,60,4.651
7/28/2011,???,???,???,6401200-074,50,??,6,6,14,23,37,1,9,10,1,0,109,20,0.02,0.02,242,27.027
7/29/2011,???,???,???,6401200-015,50,??,3,1,18,19,37,0,3,3,0,0,8,6,0,0,36,8.108
7/29/2011,???,???,???,6401200-071,50,??,9,5,16,51,67,0,13,13,0,0,43,26,0,0,194,19.402
7/29/2011,???,???,???,6401200-070,50,??,10,2,7,40,47,0,27,27,0,0,26,54,0,0.14,468,57.446
7/29/2011,???,???,???,6401200-048,50,??,8,7,17,22,39,0,10,10,0,0,106,20,0,0,252,25.641
7/29/2011,???,???,???,6401200-039,50,??,7,3,10,28,38,1,8,9,0,0,20,18,0,0.04,146,23.684
7/29/2011,???,???,???,6401200-059,50,??,5,5,13,21,34,0,5,5,0,1,49,10,0.02,0,98,14.705
7/29/2011,???,???,???,6401200-044,50,??,6,3,13,32,45,0,12,12,0,0,55,24,0,0,232,26.666
7/29/2011,???,???,???,6401200-019,50,??,2,2,15,21,36,0,4,4,0,0,5,8,0,0,40,11.111
7/29/2011,???,???,???,6401200-005,53,??,2,2,26,28,54,0,5,5,0,1,38,9.433,0.018,0,71.698,9.259
7/29/2011,???,???,???,6401200-067,50,??,7,7,18,27,45,0,8,8,0,0,89,16,0,0,178,17.777
7/29/2011,???,???,???,6401200-021,50,??,2,2,17,23,40,0,3,3,0,0,21,6,0,0,42,7.5
7/29/2011,???,???,???,6401200-077,54,??,4,4,12,31,43,1,4,5,0,3,47,9.259,0.055,0,87.037,11.627
7/29/2011,???,???,???,6401200-004,50,??,4,3,14,35,49,0,13,13,0,0,84,26,0,0.06,272,26.53
7/29/2011,???,???,???,6401200-042,50,??,4,1,11,28,39,0,7,7,0,0,12,14,0,0,190,17.948
8/1/2011,???,???,None,None,50,??,7,0,14,30,44,0,11,11,0,0,0,22,0,0.02,216,25
8/1/2011,???,???,???,6401200-008,50,??,4,4,21,18,39,0,4,4,0,0,16,8,0,0,32,10.256
8/1/2011,???,???,???,6401200-076,50,??,1,1,17,11,28,0,1,1,0,0,8,2,0,0,16,3.571
8/1/2011,???,???,???,6401200-049,51,??,3,3,8,26,34,0,6,6,0,0,51,11.764,0,0,100,17.647
8/1/2011,???,???,???,6401200-029,50,??,3,3,20,14,34,0,3,3,0,1,24,6,0.02,0,48,8.823
8/2/2011,???,???,???,6401200-043,50,??,3,3,33,26,59,0,3,3,0,1,23,6,0.02,0,46,5.084
8/2/2011,???,???,???,6401200-039,104,??,15,2,16,107,123,0,28,28,0,0,20,26.923,0,0.009,191.346,22.764
8/2/2011,???,???,???,6401200-027,50,??,3,3,12,29,41,0,4,4,0,0,28,8,0,0,56,9.756
8/2/2011,???,???,???,6401200-017,50,??,6,6,16,20,36,0,7,7,0,0,78,14,0,0,212,19.444
8/2/2011,???,???,???,6401200-055,50,??,2,2,10,24,34,0,3,3,0,1,22,6,0.02,0,44,8.823
8/2/2011,???,???,???,6401200-041,50,??,5,3,9,26,35,0,7,7,0,2,34,14,0.04,0.02,122,20
8/2/2011,???,???,???,6401200-001,50,??,1,1,9,19,28,0,1,1,0,1,7,2,0.02,0,14,3.571
8/2/2011,???,???,???,6401200-010,50,??,5,5,11,40,51,0,8,8,0,2,95,16,0.04,0,200,15.686
8/2/2011,???,???,???,6401200-073,50,??,2,2,17,17,34,0,2,2,0,0,11,4,0,0,22,5.882
8/3/2011,???,???,???,6401200-025,50,??,3,3,9,46,55,0,3,3,0,0,30,6,0,0,60,5.454
8/4/2011,???,???,???,6401200-054,50,??,4,4,15,16,31,0,4,4,0,0,19,8,0,0,38,12.903
8/4/2011,???,???,???,6401200-075,50,??,4,4,15,21,36,1,3,4,0,0,21,8,0,0,42,11.111
8/9/2011,???,???,???,6401200-043,50,??,2,2,15,14,29,0,2,2,1,4,18,4,0.1,0,36,6.896
8/9/2011,???,???,???,6401200-027,50,??,2,2,15,22,37,0,2,2,0,0,18,4,0,0,36,5.405
8/9/2011,???,???,???,6401200-055,50,??,2,2,16,27,43,0,2,2,0,0,27,4,0,0,54,4.651
8/9/2011,???,???,???,6401200-073,53,??,4,4,21,26,47,0,5,5,0,10,53,9.433,0.188,0,100,10.638
8/9/2011,???,???,???,6401200-009,50,??,3,1,17,33,50,0,3,3,0,0,11,6,0,0,82,6
8/10/2011,???,???,???,6401200-025,50,??,2,2,15,32,47,1,1,2,0,1,9,4,0.02,0,18,4.255
8/11/2011,???,???,???,6401200-076,50,??,6,6,19,16,35,0,6,6,0,0,38,12,0,0,76,17.142
8/11/2011,???,???,???,6401200-054,50,??,2,2,21,28,49,0,2,2,0,1,8,4,0.02,0,16,4.081
8/11/2011,???,???,???,6401200-029,50,??,1,1,20,20,40,1,0,1,0,0,3,2,0,0,6,2.5
8/15/2011,???,???,???,6401200-043,50,??,2,2,30,9,39,0,2,2,1,0,26,4,0.02,0,52,5.128
8/15/2011,???,???,???,6401200-027,50,??,1,1,16,21,37,0,1,1,0,0,5,2,0,0,10,2.702
8/15/2011,???,???,???,6401200-002,50,??,2,2,16,31,47,1,1,2,0,0,5,4,0,0,10,4.255
8/16/2011,???,???,???,6401200-045,50,??,6,2,27,17,44,2,5,7,0,0,46,14,0,0.04,242,15.909
8/18/2011,???,???,???,6401200-026,50,??,3,3,11,16,27,0,4,4,0,0,17,8,0,0,34,14.814
8/18/2011,???,???,???,6401200-064,50,??,4,4,21,20,41,0,4,4,1,0,24,8,0.02,0,48,9.756
8/18/2011,???,???,???,6401200-055,50,??,2,2,23,24,47,0,4,4,0,0,36,8,0,0.02,92,8.51
8/18/2011,???,???,???,6401200-075,50,??,2,2,24,12,36,0,2,2,0,0,18,4,0,0,36,5.555
8/18/2011,???,???,???,6401200-025,50,??,3,3,6,21,27,0,3,3,0,0,28,6,0,0,56,11.111
8/18/2011,???,???,???,6401200-033,50,??,4,1,16,25,41,2,8,10,0,0,5,20,0,0.06,286,24.39
8/18/2011,???,???,???,6401200-073,55,??,6,6,13,26,39,1,5,6,30,13,197,10.909,0.781,0,358.181,15.384
8/20/2011,???,???,???,6401200-029,52,??,4,2,17,26,43,0,5,5,0,1,12,9.615,0.019,0.019,128.846,11.627
8/22/2011,???,???,???,6401200-011,55,??,3,3,10,31,41,0,4,4,0,0,22,7.272,0,0,49.09,9.756
8/22/2011,???,???,???,6401200-054,50,??,4,4,25,25,50,0,4,4,0,2,17,8,0.04,0,34,8
8/22/2011,???,???,???,6401200-016,53,??,4,4,18,19,37,2,3,5,4,2,122,9.433,0.113,0,230.188,13.513
8/23/2011,???,???,???,6401200-029,395,??,26,23,193,124,317,15,17,32,0,0,205,8.101,0,0.002,60,10.094
8/24/2011,???,???,???,6401200-011,131,??,12,11,54,46,100,6,7,13,1,0,148,9.923,0.007,0,125.954,13
8/24/2011,???,???,???,6401200-039,268,??,18,0,87,134,221,1,22,23,0,0,0,8.582,0,0.003,100.373,10.407
8/25/2011,???,???,???,6401200-011,128,??,15,14,91,71,162,9,10,19,1,1,174,14.843,0.015,0.007,153.906,11.728
8/25/2011,???,???,???,6401200-039,129,??,8,2,62,92,154,3,13,16,0,0,23,12.403,0,0.015,94.573,10.389
8/25/2011,???,???,???,6401200-029,192,??,9,9,59,69,128,6,3,9,2,3,168,4.687,0.026,0,87.5,7.031
8/26/2011,???,???,???,6401200-071,50,??,2,0,3,31,34,0,2,2,0,0,0,4,0,0.02,10,5.882
8/26/2011,???,???,???,6401200-055,50,??,2,2,16,35,51,1,1,2,0,0,24,4,0,0,48,3.921
8/27/2011,???,???,???,6401200-048,50,??,4,4,10,22,32,1,3,4,0,1,41,8,0.02,0,82,12.5
8/28/2011,???,???,???,6401200-011,50,??,3,3,9,38,47,2,2,4,0,0,17,8,0,0,34,8.51
8/30/2011,???,???,???,6401200-011,50,??,2,1,10,29,39,0,2,2,0,0,6,4,0,0,22,5.128
8/30/2011,???,???,???,6401200-039,50,??,2,2,10,38,48,0,3,3,0,0,22,6,0,0,44,6.25
8/30/2011,???,???,???,6401200-068,50,??,3,3,14,26,40,0,5,5,0,0,18,10,0,0,36,12.5
8/30/2011,???,???,???,6401200-033,50,??,2,2,10,31,41,0,2,2,0,0,9,4,0,0,18,4.878
8/30/2011,???,???,???,6401200-040,50,??,4,0,3,29,32,0,9,9,0,0,0,18,0,0,134,28.125
8/31/2011,???,???,???,6401200-067,70,??,8,6,14,63,77,1,12,13,0,2,124,18.571,0.028,0,277.142,16.883
8/31/2011,???,???,???,6401200-040,99,??,7,1,69,68,137,1,7,8,0,0,2,8.08,0,0,49.494,5.839
9/2/2011,???,???,???,6401200-067,50,??,5,5,26,34,60,0,5,5,0,0,27,10,0,0,54,8.333
9/6/2011,???,???,???,6401200-021,166,??,32,32,93,83,176,15,30,45,5,0,313,27.108,0.03,0,188.554,25.568
9/7/2011,???,???,???,6401200-021,50,??,1,1,19,15,34,0,1,1,0,1,1,2,0.02,0,2,2.941
9/8/2011,???,???,???,6401200-034,100,??,8,3,31,74,105,1,13,14,1,0,5,14,0.01,0.05,122,13.333
9/9/2011,???,???,???,6401200-029,141,??,13,13,92,59,151,9,7,16,6,0,75,11.347,0.042,0,53.191,10.596
9/9/2011,???,???,???,6401200-009,50,??,8,1,9,33,42,0,18,18,0,0,5,36,0,0.08,154,42.857
9/10/2011,???,???,???,6401200-021,142,??,13,13,61,42,103,9,5,14,1,0,120,9.859,0.007,0,84.507,13.592
9/13/2011,???,???,???,6401200-011,145,??,6,6,65,40,105,2,5,7,9,4,64,4.827,0.089,0,44.137,6.666
9/13/2011,???,???,???,6401200-003,50,??,1,1,10,17,27,0,1,1,0,0,10,2,0,0,20,3.703
9/15/2011,???,???,???,6401200-021,82,??,4,4,36,15,51,3,3,6,0,0,50,7.317,0,0,60.975,11.764
9/16/2011,???,???,???,6401200-003,172,??,14,14,76,42,118,5,11,16,2,1,60,9.302,0.017,0,34.883,13.559
9/19/2011,???,???,???,6401200-069,50,??,7,2,12,40,52,0,9,9,0,0,29,18,0,0.12,200,17.307
9/19/2011,???,???,???,6401200-068,50,??,4,4,9,29,38,0,5,5,0,0,62,10,0,0,124,13.157
9/19/2011,???,???,???,6401200-036,50,??,4,4,16,25,41,0,5,5,0,0,11,10,0,0,30,12.195
9/20/2011,???,???,???,6401200-026,50,??,3,3,10,33,43,2,3,5,2,0,61,10,0.04,0,122,11.627
9/20/2011,???,???,???,6401200-036,134,??,10,10,57,45,102,2,11,13,0,0,73,9.701,0,0,54.477,12.745
9/21/2011,???,???,???,6401200-036,145,??,2,2,51,43,94,1,1,2,0,0,5,1.379,0,0,3.448,2.127
9/22/2011,???,???,???,6401200-036,104,??,3,3,42,66,108,0,3,3,0,0,13,2.884,0,0,12.5,2.777
9/23/2011,???,???,???,6401200-059,50,??,1,1,5,31,36,0,4,4,0,1,5,8,0.02,0.04,100,11.111
9/23/2011,???,???,???,6401200-036,175,??,16,15,72,119,191,6,15,21,1,1,96,12,0.011,0,64.571,10.994
9/25/2011,???,???,???,6401200-044,50,??,3,3,10,25,35,0,7,7,0,0,28,14,0,0,56,20
9/25/2011,???,???,???,6401200-068,50,??,2,2,2,10,12,0,2,2,2,10,28,4,0.24,0,56,16.666
9/28/2011,???,???,???,6401200-072,51,??,2,2,21,18,39,1,1,2,5,0,53,3.921,0.098,0,103.921,5.128
9/28/2011,???,???,???,6401200-071,50,??,1,1,21,15,36,1,0,1,0,0,2,2,0,0,4,2.777
9/28/2011,???,???,???,6401200-038,50,??,3,3,12,51,63,0,3,3,0,0,57,6,0,0.02,114,4.761
9/28/2011,???,???,???,6401200-041,50,??,4,2,21,8,29,0,4,4,0,0,14,8,0,0,38,13.793
9/29/2011,???,???,???,6401200-072,88,??,11,11,65,44,109,4,12,16,11,2,130,18.181,0.147,0,147.727,14.678
9/29/2011,???,???,???,6401200-071,51,??,2,0,25,18,43,0,5,5,0,0,0,9.803,0,0,229.411,11.627
9/30/2011,???,???,???,6401200-038,166,??,13,13,76,66,142,3,20,23,2,3,99,13.855,0.03,0,59.638,16.197
10/7/2011,???,???,???,6401200-072,71,??,5,5,24,19,43,1,4,5,0,0,12,7.042,0,0,16.901,11.627
10/10/2011,???,???,???,6401200-072,50,??,2,2,4,30,34,0,2,2,0,8,23,4,0.16,0,46,5.882
10/10/2011,???,???,???,6401200-047,50,??,5,5,8,31,39,0,6,6,0,0,115,12,0,0.06,230,15.384
10/10/2011,???,???,???,6401200-063,50,??,3,1,2,40,42,1,5,6,0,0,10,12,0,0.02,90,14.285
10/12/2011,???,???,???,6401200-039,50,??,5,0,11,20,31,1,6,7,0,0,0,14,0,0,176,22.58
10/14/2011,???,???,???,6401200-060,185,??,17,15,64,64,128,6,12,18,0,0,89,9.729,0,0,61.081,14.062
10/14/2011,???,???,???,6401200-075,50,??,3,3,15,28,43,0,3,3,0,0,31,6,0,0,62,6.976
10/16/2011,???,???,???,6401200-076,50,??,2,2,22,13,35,0,3,3,0,1,16,6,0.02,0,32,8.571
10/16/2011,???,???,???,6401200-073,50,??,3,3,15,13,28,3,1,4,5,0,46,8,0.1,0,92,14.285
10/18/2011,???,???,???,6401200-003,50,??,7,7,11,28,39,0,9,9,0,2,68,18,0.04,0,162,23.076
10/19/2011,???,???,???,6401200-072,50,??,3,3,11,11,22,0,4,4,1,1,20,8,0.04,0,40,18.181
10/19/2011,???,???,???,6401200-075,50,??,3,3,17,26,43,0,3,3,2,2,31,6,0.08,0,62,6.976
10/20/2011,???,???,???,6401200-003,59,??,2,2,19,16,35,1,1,2,3,2,21,3.389,0.084,0,35.593,5.714
